ser: S+Er
estático: Es+Ta+Ti+C+O
recarga: Re+C+Ar+Ga
Agassi: Ag+As+Si
reconciliar: Re+C+O+N+C+I+Li+Ar
Moisés: Mo+I+S+Es
cratera: C+Ra+Te+Ra
atrapalhar: At+Ra+P+Al+H+Ar
Sp: S+P
sonante: S+O+Na+N+Te
gaffe: Ga+F+Fe
flora: Fl+O+Ra
alcoolismo: Al+C+O+O+Li+S+Mo
tailandês: Ta+I+La+Nd+Es
cunhal: C+U+N+H+Al
corno: C+O+Rn+O
carioca: C+Ar+I+O+Ca
Sobre: S+O+B+Re
assobio: As+S+O+B+I+O
resvalar: Re+S+V+Al+Ar
nos: N+O+S
bula: B+U+La
Herculano: H+Er+C+U+La+N+O
Bayern: Ba+Y+Er+N
pagão: Pa+Ga+O
Canárias: Ca+N+Ar+I+As
Ramos: Ra+Mo+S
montanhoso: Mo+N+Ta+N+H+O+S+O
escurecer: Es+C+U+Re+C+Er
Shamir: S+H+Am+Ir
palacete: Pa+La+Ce+Te
infecioso: In+Fe+C+I+O+S+O
obsceno: O+B+S+Ce+N+O
Horácio: H+O+Ra+C+I+O
barca: B+Ar+Ca
biográfico: B+I+Og+Ra+F+I+C+O
pontificar: P+O+N+Ti+F+I+C+Ar
galante: Ga+La+N+Te
Hussein: H+U+S+Se+In
vagar: V+Ag+Ar
serrano: S+Er+Ra+N+O
Neves: Ne+V+Es
bélico: Be+Li+C+O
sarraceno: S+Ar+Ra+Ce+N+O
Berna: B+Er+Na
cristalino: Cr+I+S+Ta+Li+N+O
vibrante: V+I+B+Ra+N+Te
reverso: Re+V+Er+S+O
camuflar: C+Am+U+Fl+Ar
voga: V+O+Ga
cósmico: C+O+Sm+I+C+O
férias: F+Er+I+As
alferes: Al+F+Er+Es
papagaio: Pa+Pa+Ga+I+O
fratura: Fr+At+U+Ra
franciscano: F+Ra+N+C+I+S+Ca+N+O
carnaval: C+Ar+Na+V+Al
Pp: P+P
Borges: B+O+Rg+Es
vicioso: V+I+C+I+O+S+O
prega: P+Re+Ga
sindicalismo: Si+Nd+I+C+Al+I+S+Mo
Moreira: Mo+Re+I+Ra
lareira: La+Re+I+Ra
benesse: Be+N+Es+Se
creche: C+Re+C+He
cavaco: Ca+V+Ac+O
indagar: I+Nd+Ag+Ar
alli: Al+Li
Palermo: P+Al+Er+Mo
conclusivo: C+O+N+C+Lu+Si+V+O
homônimo: H+O+Mo+N+I+Mo
incisivo: In+C+I+Si+V+O
sampaísta: S+Am+Pa+I+S+Ta
pay: Pa+Y
Carvalho: C+Ar+V+Al+H+O
acampar: Ac+Am+P+Ar
professar: Pr+O+F+Es+S+Ar
cuspir: C+U+S+P+Ir
recheio: Re+C+He+I+O
cifra: C+I+F+Ra
irrealista: Ir+Re+Al+I+S+Ta
revólver: Re+V+O+Lv+Er
veste: V+Es+Te
Tibete: Ti+Be+Te
Silvino: Si+Lv+In+O
cascata: C+As+Ca+Ta
Becker: Be+C+K+Er
sobrecarga: S+O+B+Re+C+Ar+Ga
Nunca: N+U+N+Ca
costela: C+O+S+Te+La
ingestão: In+Ge+S+Ta+O
Clara: C+La+Ra
vírgula: V+I+Rg+U+La
crucificar: C+Ru+C+I+F+I+C+Ar
bovinos: B+O+V+In+O+S
kitsch: K+I+Ts+C+H
Hitchcock: H+I+Tc+H+C+O+C+K
brochura: Br+O+C+H+U+Ra
fossar: F+O+S+S+Ar
coibir: C+O+I+B+Ir
sonata: S+O+Na+Ta
cerne: C+Er+Ne
ofuscar: O+F+U+S+C+Ar
sísmico: Si+Sm+I+C+O
visionário: V+I+Si+O+N+Ar+I+O
pacifista: P+Ac+I+F+I+S+Ta
censo: Ce+N+S+O
Camarões: C+Am+Ar+O+Es
banhista: Ba+N+H+I+S+Ta
spa: S+Pa
hu: H+U
fogão: F+O+Ga+O
fluir: F+Lu+Ir
monta: Mo+N+Ta
cifrar: C+I+Fr+Ar
fero: F+Er+O
Unicer: U+N+I+C+Er
pontífice: P+O+N+Ti+F+I+Ce
personificar: P+Er+S+O+N+I+F+I+C+Ar
Renato: Re+N+At+O
lunar: Lu+N+Ar
Sun: S+U+N
Silves: Si+Lv+Es
naufragar: N+Au+Fr+Ag+Ar
Bihac: B+I+H+Ac
reativar: Re+At+I+V+Ar
pipa: P+I+Pa
escandinavo: Es+Ca+Nd+I+Na+V+O
cunho: C+U+N+H+O
Bucareste: B+U+C+Ar+Es+Te
boy: B+O+Y
serenar: Se+Re+N+Ar
sensacional: Se+N+S+Ac+I+O+N+Al
papal: Pa+P+Al
moralista: Mo+Ra+Li+S+Ta
harpa: H+Ar+Pa
Nunes: N+U+N+Es
errante: Er+Ra+N+Te
Cabral: Ca+Br+Al
Lis: Li+S
farrapo: F+Ar+Ra+P+O
carpinteiro: C+Ar+P+In+Te+Ir+O
feixe: Fe+I+Xe
escravatura: Es+C+Ra+V+At+U+Ra
barbeiro: B+Ar+Be+Ir+O
clarinete: Cl+Ar+I+Ne+Te
cipriota: C+I+Pr+I+O+Ta
esteira: Es+Te+I+Ra
arrepiar: Ar+Re+P+I+Ar
acolá: Ac+O+La
Insp: In+S+P
estival: Es+Ti+V+Al
subversivo: S+U+B+V+Er+Si+V+O
substantivo: S+U+B+S+Ta+N+Ti+V+O
Barrancos: B+Ar+Ra+N+C+O+S
teimoso: Te+I+Mo+S+O
ósseo: O+S+Se+O
Berger: Be+Rg+Er
hipóteses: H+I+P+O+Te+S+Es
Repúblico: Re+P+U+B+Li+C+O
gênio: Ge+N+I+O
parasita: P+Ar+As+I+Ta
arcaico: Ar+Ca+I+C+O
inferir: In+F+Er+Ir
indisciplina: I+Nd+I+S+C+I+P+Li+Na
escuteiro: Es+C+U+Te+Ir+O
suborno: S+U+B+O+Rn+O
hesitante: H+Es+I+Ta+N+Te
cantão: Ca+N+Ta+O
vigésimo: V+I+Ge+Si+Mo
burgo: B+U+Rg+O
Thatcher: Th+At+C+H+Er
Smith: Sm+I+Th
reyno: Re+Y+N+O
Pacífico: P+Ac+I+F+I+C+O
Schengen: S+C+He+N+Ge+N
briga: Br+I+Ga
renal: Re+N+Al
Rabat: Ra+B+At
amora: Am+O+Ra
provérbio: Pr+O+V+Er+B+I+O
generalista: Ge+N+Er+Al+I+S+Ta
bónus: B+O+N+U+S
pio: P+I+O
Assi: As+Si
furacão: F+U+Ra+Ca+O
pungente: P+U+N+Ge+N+Te
cabal: Ca+B+Al
rasgo: Ra+Sg+O
charco: C+H+Ar+C+O
alhear: Al+He+Ar
cosmopolita: C+O+S+Mo+P+O+Li+Ta
copa: C+O+Pa
Carmo: C+Ar+Mo
ficcional: F+I+C+C+I+O+N+Al
cerâmico: C+Er+Am+I+C+O
brioso: Br+I+O+S+O
whisky: W+H+I+S+K+Y
prece: P+Re+Ce
pluralista: P+Lu+Ra+Li+S+Ta
Paneira: Pa+Ne+I+Ra
Flandres: F+La+Nd+Re+S
conferencista: C+O+N+Fe+Re+N+C+I+S+Ta
pauta: P+Au+Ta
Lacão: La+Ca+O
inchar: In+C+H+Ar
cabana: Ca+Ba+Na
soberba: S+O+B+Er+Ba
polvo: P+O+Lv+O
fiasco: F+I+As+C+O
concessionar: C+O+N+C+Es+Si+O+N+Ar
vértice: V+Er+Ti+Ce
caloiro: C+Al+O+Ir+O
referencial: Re+Fe+Re+N+C+I+Al
estandarte: Es+Ta+Nd+Ar+Te
vintena: V+In+Te+Na
Interfina: In+Te+Rf+I+Na
surfista: S+U+Rf+I+S+Ta
hiper: H+I+P+Er
carinhoso: C+Ar+In+H+O+S+O
privativo: Pr+I+V+At+I+V+O
be: Be
refrescar: Re+F+Re+S+C+Ar
sensacionalista: Se+N+S+Ac+I+O+N+Al+I+S+Ta
beato: Be+At+O
reinício: Re+In+I+C+I+O
mola: Mo+La
Lakers: La+K+Er+S
alcatrão: Al+C+At+Ra+O
sulista: S+U+Li+S+Ta
ruga: Ru+Ga
insurgir: In+S+U+Rg+Ir
assírio: As+S+Ir+I+O
piscar: P+I+S+C+Ar
picante: P+I+Ca+N+Te
prosperar: Pr+O+S+P+Er+Ar
cubo: C+U+B+O
funk: F+U+N+K
concílio: C+O+N+C+I+Li+O
Pontapés: P+O+N+Ta+P+Es
acarinhar: Ac+Ar+In+H+Ar
náufrago: N+Au+Fr+Ag+O
cismar: C+I+Sm+Ar
Bossi: B+O+S+Si
agreste: Ag+Re+S+Te
Vagos: V+Ag+O+S
utensílio: U+Te+N+Si+Li+O
suíno: S+U+In+O
brinco: Br+In+C+O
vaticinar: V+At+I+C+In+Ar
heroísmo: H+Er+O+I+S+Mo
cinegético: C+I+Ne+Ge+Ti+C+O
outeiro: O+U+Te+Ir+O
amaro: Am+Ar+O
Alatas: Al+At+As
sinagoga: Si+N+Ag+O+Ga
papá: Pa+Pa
repúblico: Re+P+U+B+Li+C+O
Simões: Si+Mo+Es
supérfluo: S+U+P+Er+F+Lu+O
nuca: N+U+Ca
Nice: N+I+Ce
moer: Mo+Er
Alves: Al+V+Es
Tenerife: Te+N+Er+I+Fe
taco: Ta+C+O
hispânico: H+I+S+Pa+N+I+C+O
tacho: Ta+C+H+O
moscovita: Mo+S+C+O+V+I+Ta
cear: Ce+Ar
Souness: S+O+U+N+Es+S
porão: P+O+Ra+O
Física: F+I+Si+Ca
narciso: N+Ar+C+I+S+O
Viriato: V+Ir+I+At+O
saloio: S+Al+O+I+O
Gaspar: Ga+S+P+Ar
ré: Re
ópio: O+P+I+O
inovar: In+O+V+Ar
rã: Ra
Knicks: K+N+I+C+K+S
Kasparov: K+As+P+Ar+O+V
inconclusivo: In+C+O+N+C+Lu+Si+V+O
alagar: Al+Ag+Ar
proteccionismo: Pr+O+Te+C+C+I+O+N+I+S+Mo
naturalista: N+At+U+Ra+Li+S+Ta
Atlantis: At+La+N+Ti+S
aresta: Ar+Es+Ta
campus: C+Am+P+U+S
volvo: V+O+Lv+O
intencional: In+Te+N+C+I+O+N+Al
circundar: C+Ir+C+U+Nd+Ar
Alpes: Al+P+Es
Coruche: C+O+Ru+C+He
uníssono: U+N+I+S+S+O+N+O
hipotecar: H+I+P+O+Te+C+Ar
Constâncio: C+O+N+S+Ta+N+C+I+O
cálice: C+Al+I+Ce
estilístico: Es+Ti+Li+S+Ti+C+O
Albertina: Al+B+Er+Ti+Na
tática: Ta+Ti+Ca
cíclico: C+I+C+Li+C+O
hastear: H+As+Te+Ar
cola: C+O+La
refrão: Re+F+Ra+O
campismo: C+Am+P+I+S+Mo
lindíssimo: Li+Nd+I+S+Si+Mo
inteirar: In+Te+Ir+Ar
crescendo: C+Re+S+Ce+Nd+O
mochila: Mo+C+H+I+La
capucho: Ca+P+U+C+H+O
bibliográfico: B+I+B+Li+Og+Ra+F+I+C+O
batuta: B+At+U+Ta
rebocar: Re+B+O+C+Ar
tecnocrata: Te+C+N+O+C+Ra+Ta
paternal: P+At+Er+N+Al
gentio: Ge+N+Ti+O
fraterno: F+Ra+Te+Rn+O
Branco: B+Ra+N+C+O
amore: Am+O+Re
acossar: Ac+O+S+S+Ar
tibetano: Ti+Be+Ta+N+O
secreta: Se+C+Re+Ta
Senhora: Se+N+H+O+Ra
ganga: Ga+N+Ga
caprichoso: Ca+Pr+I+C+H+O+S+O
parentesco: Pa+Re+N+Te+S+C+O
barracão: B+Ar+Ra+Ca+O
rente: Re+N+Te
obus: O+B+U+S
nao: Na+O
inflacionar: In+F+La+C+I+O+N+Ar
rabi: Ra+B+I
insensato: In+Se+N+S+At+O
espiar: Es+P+I+Ar
sobranceiro: S+O+B+Ra+N+Ce+Ir+O
gaivota: Ga+I+V+O+Ta
convés: C+O+N+V+Es
pântano: Pa+N+Ta+N+O
hebreu: He+B+Re+U
cápsula: Ca+P+S+U+La
bastão: B+As+Ta+O
refinar: Re+F+In+Ar
núncio: N+U+N+C+I+O
catalogar: C+At+Al+Og+Ar
salina: S+Al+I+Na
Gana: Ga+Na
bote: B+O+Te
civismo: C+I+V+I+S+Mo
Tivoli: Ti+V+O+Li
Catarina: C+At+Ar+I+Na
súplica: S+U+P+Li+Ca
conferenciar: C+O+N+Fe+Re+N+C+I+Ar
suplicar: S+U+P+Li+C+Ar
refrear: Re+F+Re+Ar
nata: Na+Ta
barrete: B+Ar+Re+Te
prenunciar: P+Re+N+U+N+C+I+Ar
popa: P+O+Pa
parábola: Pa+Ra+B+O+La
Titanic: Ti+Ta+N+I+C
protecionista: Pr+O+Te+C+I+O+N+I+S+Ta
Sinatra: Si+N+At+Ra
erário: Er+Ar+I+O
silvar: Si+Lv+Ar
conspirar: C+O+N+S+P+Ir+Ar
nafta: Na+F+Ta
Filipovic: F+I+Li+P+O+V+I+C
ateu: At+Eu
Coppola: C+O+P+P+O+La
Saturno: S+At+U+Rn+O
perpassar: P+Er+P+As+S+Ar
moreno: Mo+Re+N+O
cowboy: C+O+W+B+O+Y
brandir: B+Ra+Nd+Ir
sam: S+Am
clichê: C+Li+C+He
renhir: Re+N+H+Ir
pernicioso: P+Er+N+I+C+I+O+S+O
cravinho: C+Ra+V+In+H+O
cânone: Ca+N+O+Ne
novíssimo: N+O+V+I+S+Si+Mo
inócuo: In+O+C+U+O
aguar: Ag+U+Ar
rateio: Ra+Te+I+O
Índice: I+Nd+I+Ce
gaiola: Ga+I+O+La
canceroso: Ca+N+C+Er+O+S+O
Porfírio: P+O+Rf+Ir+I+O
Alesi: Al+Es+I
suplício: S+U+P+Li+C+I+O
satírico: S+At+Ir+I+C+O
sunita: S+U+N+I+Ta
acariciar: Ac+Ar+I+C+I+Ar
pró: Pr+O
Colares: C+O+La+Re+S
soer: S+O+Er
Reis: Re+I+S
Gestão: Ge+S+Ta+O
prenúncio: P+Re+N+U+N+C+I+O
obviar: O+B+V+I+Ar
Falcão: F+Al+Ca+O
agraciar: Ag+Ra+C+I+Ar
vacinar: V+Ac+In+Ar
Rei: Re+I
pasmo: P+As+Mo
Eugénio: Eu+Ge+N+I+O
Subaru: S+U+B+Ar+U
soco: S+O+C+O
brandura: B+Ra+Nd+U+Ra
rapina: Ra+P+I+Na
erotismo: Er+O+Ti+S+Mo
Balakov: Ba+La+K+O+V
pós: P+O+S
psicanálise: P+Si+Ca+N+Al+I+Se
Sofin: S+O+F+In
renitente: Re+N+I+Te+N+Te
interactivo: In+Te+Ra+C+Ti+V+O
cosmonauta: C+O+S+Mo+N+Au+Ta
refrigerante: Re+Fr+I+Ge+Ra+N+Te
oneroso: O+N+Er+O+S+O
house: H+O+U+Se
galão: Ga+La+O
foice: F+O+I+Ce
oficiar: O+F+I+C+I+Ar
sílaba: Si+La+Ba
vitalício: V+I+Ta+Li+C+I+O
ocioso: O+C+I+O+S+O
Prince: Pr+In+Ce
calcário: C+Al+C+Ar+I+O
Arouca: Ar+O+U+Ca
agravo: Ag+Ra+V+O
obreiro: O+B+Re+Ir+O
sobreiro: S+O+B+Re+Ir+O
amassar: Am+As+S+Ar
ressoar: Re+S+S+O+Ar
Real: Re+Al
precipício: P+Re+C+I+P+I+C+I+O
Paulinho: P+Au+Li+N+H+O
chassi: C+H+As+Si
sobrevir: S+O+B+Re+V+Ir
pub: P+U+B
cenoura: Ce+N+O+U+Ra
beliscar: Be+Li+S+C+Ar
paulista: P+Au+Li+S+Ta
Papa: Pa+Pa
finar: F+In+Ar
operático: O+P+Er+At+I+C+O
cisne: C+I+S+Ne
arrastão: Ar+Ra+S+Ta+O
Vialonga: V+I+Al+O+N+Ga
sótão: S+O+Ta+O
sesta: S+Es+Ta
Reyno: Re+Y+N+O
passarinho: P+As+S+Ar+In+H+O
Constantino: C+O+N+S+Ta+N+Ti+N+O
escarnecer: Es+C+Ar+Ne+C+Er
Bino: B+In+O
agasalhar: Ag+As+Al+H+Ar
fermoso: F+Er+Mo+S+O
bus: B+U+S
Balacov: B+Al+Ac+O+V
regatear: Re+Ga+Te+Ar
bagageira: Ba+Ga+Ge+I+Ra
américa: Am+Er+I+Ca
próstata: Pr+O+S+Ta+Ta
papar: Pa+P+Ar
olá: O+La
Brown: Br+O+W+N
amparo: Am+P+Ar+O
reescrever: Re+Es+C+Re+V+Er
Camberra: C+Am+B+Er+Ra
candura: Ca+Nd+U+Ra
Indurain: I+Nd+U+Ra+In
Ulisses: U+Li+S+S+Es
pluvial: P+Lu+V+I+Al
álibi: Al+I+B+I
carteiro: C+Ar+Te+Ir+O
sentinela: Se+N+Ti+Ne+La
sarar: S+Ar+Ar
incenso: In+Ce+N+S+O
Teseu: Te+S+Eu
Bocage: B+O+Ca+Ge
Amares: Am+Ar+Es
profético: Pr+O+Fe+Ti+C+O
Kigali: K+I+Ga+Li
congestionar: C+O+N+Ge+S+Ti+O+N+Ar
checa: C+He+Ca
Carla: C+Ar+La
tesoura: Te+S+O+U+Ra
sirene: Si+Re+Ne
presentear: P+Re+Se+N+Te+Ar
carnavalesco: C+Ar+Na+V+Al+Es+C+O
presépio: P+Re+Se+P+I+O
estancar: Es+Ta+N+C+Ar
taõ: Ta+O
Karoglan: K+Ar+Og+La+N
colunista: C+O+Lu+N+I+S+Ta
Báltico: B+Al+Ti+C+O
aspirante: As+P+I+Ra+N+Te
salpicar: S+Al+P+I+C+Ar
new: Ne+W
bunker: B+U+N+K+Er
SuperSonics: S+U+P+Er+S+O+N+I+C+S
pág: P+Ag
Esp: Es+P
Che: C+He
soalho: S+O+Al+H+O
reticente: Re+Ti+Ce+N+Te
planificar: P+La+N+I+F+I+C+Ar
tasca: Ta+S+Ca
hp: H+P
filão: F+I+La+O
farpa: F+Ar+Pa
sueste: S+U+Es+Te
Ericeira: Er+I+Ce+I+Ra
baluarte: B+Al+U+Ar+Te
sina: Si+Na
Isaltino: I+S+Al+Ti+N+O
careca: Ca+Re+Ca
vitela: V+I+Te+La
irreal: Ir+Re+Al
hipoteca: H+I+P+O+Te+Ca
geopolítico: Ge+O+P+O+Li+Ti+C+O
Chopin: C+H+O+P+In
pregão: P+Re+Ga+O
regente: Re+Ge+N+Te
sarcasmo: S+Ar+C+As+Mo
Cohen: C+O+He+N
artífice: Ar+Ti+F+I+Ce
bei: Be+I
agostinho: Ag+O+S+Ti+N+H+O
referendário: Re+Fe+Re+Nd+Ar+I+O
raiar: Ra+I+Ar
ocasionar: O+C+As+I+O+N+Ar
cioso: C+I+O+S+O
er: Er
visionar: V+I+Si+O+N+Ar
sogra: S+Og+Ra
Sam: S+Am
pa: Pa
bio: B+I+O
Ars: Ar+S
pataca: Pa+Ta+Ca
obeso: O+Be+S+O
fr: Fr
reiniciar: Re+In+I+C+I+Ar
coca: C+O+Ca
Agora: Ag+O+Ra
populismo: P+O+P+U+Li+S+Mo
hegemônico: He+Ge+Mo+N+I+C+O
fissura: F+I+S+S+U+Ra
cerimonial: C+Er+I+Mo+N+I+Al
oco: O+C+O
espinhoso: Es+P+In+H+O+S+O
biógrafo: B+I+Og+Ra+F+O
prótese: Pr+O+Te+Se
Ivkovic: I+V+K+O+V+I+C
calcar: C+Al+C+Ar
rachar: Ra+C+H+Ar
vampiro: V+Am+P+Ir+O
rai: Ra+I
famalicense: F+Am+Al+I+Ce+N+Se
Al: Al
Platão: P+La+Ta+O
Nairobi: Na+Ir+O+B+I
canela: Ca+Ne+La
Inapa: I+Na+Pa
techno: Te+C+H+N+O
catecismo: Ca+Te+C+I+S+Mo
baú: B+Au
garante: Ga+Ra+N+Te
Pristina: Pr+I+S+Ti+Na
sui: S+U+I
pára: Pa+Ra
percussionista: P+Er+C+U+S+Si+O+N+I+S+Ta
participativo: P+Ar+Ti+C+I+P+At+I+V+O
banheira: Ba+N+He+I+Ra
serão: Se+Ra+O
lacrimogéneo: La+Cr+I+Mo+Ge+Ne+O
chicote: C+H+I+C+O+Te
Baucau: B+Au+C+Au
posar: P+O+S+Ar
nora: N+O+Ra
feirense: Fe+I+Re+N+Se
paga: Pa+Ga
oval: O+V+Al
caixeiro: Ca+I+Xe+Ir+O
Alcanena: Al+Ca+Ne+Na
puta: P+U+Ta
nicotina: N+I+C+O+Ti+Na
Candal: Ca+Nd+Al
Nacional: N+Ac+I+O+N+Al
beirão: Be+I+Ra+O
subalterno: S+U+B+Al+Te+Rn+O
prognosticar: Pr+Og+N+O+S+Ti+C+Ar
posta: P+O+S+Ta
carnificina: C+Ar+N+I+F+I+C+I+Na
psicanalista: P+Si+Ca+N+Al+I+S+Ta
Gerês: Ge+Re+S
Cruyff: C+Ru+Y+F+F
cos: C+O+S
Beiras: Be+I+Ra+S
esticão: Es+Ti+Ca+O
Soure: S+O+U+Re
Recer: Re+C+Er
Crónica: Cr+O+N+I+Ca
Corão: C+O+Ra+O
rapper: Ra+P+P+Er
opaco: O+P+Ac+O
cêntimo: Ce+N+Ti+Mo
réis: Re+I+S
Genscher: Ge+N+S+C+H+Er
renascentista: Re+N+As+Ce+N+Ti+S+Ta
cenógrafo: Ce+N+Og+Ra+F+O
band: Ba+Nd
ruivo: Ru+I+V+O
Fra: F+Ra
propalar: Pr+O+P+Al+Ar
intestinal: In+Te+S+Ti+N+Al
chatice: C+H+At+I+Ce
calvário: C+Al+V+Ar+I+O
esfriar: Es+Fr+I+Ar
chuvoso: C+H+U+V+O+S+O
castanheiro: C+As+Ta+N+He+Ir+O
artefato: Ar+Te+F+At+O
relance: Re+La+N+Ce
Campos: C+Am+P+O+S
arcar: Ar+C+Ar
timoneiro: Ti+Mo+Ne+Ir+O
Reno: Re+N+O
Pescas: P+Es+C+As
punitivo: P+U+N+I+Ti+V+O
proverbial: Pr+O+V+Er+B+I+Al
Morais: Mo+Ra+I+S
herege: He+Re+Ge
botica: B+O+Ti+Ca
secessionista: Se+C+Es+Si+O+N+I+S+Ta
lacaio: La+Ca+I+O
cancerígeno: Ca+N+C+Er+I+Ge+N+O
articulista: Ar+Ti+C+U+Li+S+Ta
aligeirar: Al+I+Ge+Ir+Ar
hepatite: He+P+At+I+Te
récita: Re+C+I+Ta
Inag: In+Ag
pinho: P+In+H+O
onírico: O+N+Ir+I+C+O
canônico: Ca+N+O+N+I+C+O
Buraca: B+U+Ra+Ca
bica: B+I+Ca
Arte: Ar+Te
vácuo: V+Ac+U+O
sertão: S+Er+Ta+O
escalonar: Es+C+Al+O+N+Ar
ers: Er+S
ostensivo: O+S+Te+N+Si+V+O
estacar: Es+Ta+C+Ar
Tbilissi: Tb+I+Li+S+Si
classicismo: C+La+S+Si+C+I+S+Mo
casual: C+As+U+Al
Panduru: Pa+Nd+U+Ru
Suns: S+U+N+S
cosmos: C+O+S+Mo+S
asno: As+N+O
vinagre: V+In+Ag+Re
cancioneiro: Ca+N+C+I+O+Ne+Ir+O
brancura: B+Ra+N+C+U+Ra
ruinoso: Ru+In+O+S+O
rebate: Re+Ba+Te
profundar: Pr+O+F+U+Nd+Ar
conducente: C+O+Nd+U+Ce+N+Te
Sina: Si+Na
canteiro: Ca+N+Te+Ir+O
sola: S+O+La
palavrão: Pa+La+V+Ra+O
ni: N+I
boîte: B+O+I+Te
viral: V+Ir+Al
Ruy: Ru+Y
cocheiro: C+O+C+He+Ir+O
Beirolas: Be+Ir+O+La+S
Vouga: V+O+U+Ga
Cinearte: C+I+Ne+Ar+Te
carapau: Ca+Ra+P+Au
neoliberalismo: Ne+O+Li+Be+Ra+Li+S+Mo
líbero: Li+B+Er+O
Inesc: In+Es+C
luneta: Lu+Ne+Ta
Ceuta: C+Eu+Ta
cancela: Ca+N+Ce+La
Spa: S+Pa
Panathinaikos: Pa+N+At+H+I+Na+I+K+O+S
escárnio: Es+C+Ar+N+I+O
proscrever: Pr+O+S+C+Re+V+Er
espreita: Es+P+Re+I+Ta
assessora: As+S+Es+S+O+Ra
Lucas: Lu+C+As
instintivo: In+S+Ti+N+Ti+V+O
Unicef: U+N+I+Ce+F
supranacional: S+U+P+Ra+N+Ac+I+O+N+Al
proponente: Pr+O+P+O+Ne+N+Te
Papandreou: Pa+Pa+Nd+Re+O+U
auspicioso: Au+S+P+I+C+I+O+S+O
Vip: V+I+P
Latapy: La+Ta+P+Y
espoliar: Es+P+O+Li+Ar
cáustico: C+Au+S+Ti+C+O
cacho: C+Ac+H+O
bravura: B+Ra+V+U+Ra
separatismo: Se+P+Ar+At+I+S+Mo
estalinista: Es+Ta+Li+N+I+S+Ta
Esse: Es+Se
coche: C+O+C+He
vagaroso: V+Ag+Ar+O+S+O
by: B+Y
aly: Al+Y
Virgin: V+I+Rg+In
pestana: P+Es+Ta+Na
falho: F+Al+H+O
bata: Ba+Ta
soarista: S+O+Ar+I+S+Ta
índico: I+Nd+I+C+O
Indesp: I+Nd+Es+P
Bogotá: B+Og+O+Ta
secura: Se+C+U+Ra
rey: Re+Y
reposteiro: Re+P+O+S+Te+Ir+O
ciar: C+I+Ar
berlinense: B+Er+Li+Ne+N+Se
bailundo: Ba+I+Lu+Nd+O
napolitano: Na+P+O+Li+Ta+N+O
circunstancial: C+Ir+C+U+N+S+Ta+N+C+I+Al
cansativo: Ca+N+S+At+I+V+O
generis: Ge+N+Er+I+S
caluniar: C+Al+U+N+I+Ar
basílica: B+As+I+Li+Ca
aspa: As+Pa
ne: Ne
France: F+Ra+N+Ce
fervura: F+Er+V+U+Ra
aspirina: As+P+Ir+I+Na
tirando: Ti+Ra+Nd+O
sarcástico: S+Ar+C+As+Ti+C+O
prepotente: P+Re+P+O+Te+N+Te
consentâneo: C+O+N+Se+N+Ta+Ne+O
coreografar: C+O+Re+Og+Ra+F+Ar
cálcio: C+Al+C+I+O
Nampula: N+Am+P+U+La
Garantias: Ga+Ra+N+Ti+As
freio: F+Re+I+O
Belas: Be+La+S
batalhar: B+At+Al+H+Ar
sionista: Si+O+N+I+S+Ta
Recife: Re+C+I+Fe
confluir: C+O+N+F+Lu+Ir
baila: Ba+I+La
sarau: S+Ar+Au
Paranhos: Pa+Ra+N+H+O+S
Nintendo: N+In+Te+Nd+O
coercivo: C+O+Er+C+I+V+O
au: Au
relutante: Re+Lu+Ta+N+Te
passional: P+As+Si+O+N+Al
parafrasear: Pa+Ra+F+Ra+Se+Ar
Está: Es+Ta
pomo: P+O+Mo
crista: Cr+I+S+Ta
clip: C+Li+P
homo: H+O+Mo
crispar: Cr+I+S+P+Ar
clone: Cl+O+Ne
boiar: B+O+I+Ar
linga: Li+N+Ga
line: Li+Ne
haste: H+As+Te
fulano: F+U+La+N+O
falsear: F+Al+Se+Ar
escarpa: Es+C+Ar+Pa
browser: Br+O+W+S+Er
pontão: P+O+N+Ta+O
invólucro: In+V+O+Lu+Cr+O
gabão: Ga+Ba+O
internato: In+Te+Rn+At+O
clareira: C+La+Re+I+Ra
repescar: Re+P+Es+C+Ar
parêntesis: Pa+Re+N+Te+Si+S
ócio: O+C+I+O
Botafogo: B+O+Ta+F+Og+O
gata: Ga+Ta
estafar: Es+Ta+F+Ar
ocaso: O+C+As+O
Caracas: C+Ar+Ac+As
Visconti: V+I+S+C+O+N+Ti
calvo: C+Al+V+O
Bari: B+Ar+I
vassoura: V+As+S+O+U+Ra
Parker: P+Ar+K+Er
nevar: Ne+V+Ar
hi: H+I
pote: P+O+Te
estio: Es+Ti+O
with: W+I+Th
perca: P+Er+Ca
bluff: B+Lu+F+F
Agostinho: Ag+O+S+Ti+N+H+O
Pirenéus: P+I+Re+N+Eu+S
insulina: In+S+U+Li+Na
inativo: In+At+I+V+O
ciclone: C+I+Cl+O+Ne
tabagismo: Ta+B+Ag+I+S+Mo
Op: O+P
Ohio: O+H+I+O
funcionalismo: F+U+N+C+I+O+N+Al+I+S+Mo
presságio: P+Re+S+S+Ag+I+O
po: P+O
intencionar: In+Te+N+C+I+O+N+Ar
amarra: Am+Ar+Ra
consternar: C+O+N+S+Te+Rn+Ar
confins: C+O+N+F+In+S
bávaro: Ba+V+Ar+O
setecentista: Se+Te+Ce+N+Ti+S+Ta
rapar: Ra+P+Ar
foca: F+O+Ca
